clave,id,frase,autor,fuente
TIG,065,"El propósito justo no compite: inspira.","Simon Sinek","The Infinite Game"
TIG,066,"Cada líder que juega infinito enseña a otros a continuar sin él.","Simon Sinek","The Infinite Game"
TIG,067,"El juego infinito valora consistencia por encima de velocidad.","Simon Sinek","The Infinite Game"
TIG,068,"Cada cultura infinita convierte crisis en evolución.","Simon Sinek","The Infinite Game"
TIG,069,"El propósito justo es el lenguaje universal del liderazgo duradero.","Simon Sinek","The Infinite Game"
TIG,070,"Cada líder que actúa con propósito multiplica esperanza.","Simon Sinek","The Infinite Game"
TIG,071,"El liderazgo infinito se construye con conversaciones difíciles.","Simon Sinek","The Infinite Game"
TIG,072,"Cada empresa que juega infinito entiende que la confianza es una estrategia.","Simon Sinek","The Infinite Game"
TIG,073,"El propósito justo es más estable que cualquier modelo de negocio.","Simon Sinek","The Infinite Game"
TIG,074,"Cada líder que ve más allá del trimestre crea un futuro sostenible.","Simon Sinek","The Infinite Game"
TIG,075,"El liderazgo infinito transforma la ambición en legado.","Simon Sinek","The Infinite Game"
TIG,076,"Cada rival digno es un espejo, no un enemigo.","Simon Sinek","The Infinite Game"
TIG,077,"El propósito justo atrae a quienes creen lo mismo, no a quienes compran más.","Simon Sinek","The Infinite Game"
TIG,078,"Cada organización finita pregunta cuánto; la infinita pregunta por qué.","Simon Sinek","The Infinite Game"
TIG,079,"El liderazgo infinito requiere valentía para actuar sin garantía de éxito.","Simon Sinek","The Infinite Game"
TIG,080,"Cada cultura que juega infinito valora la cooperación sobre la competencia.","Simon Sinek","The Infinite Game"
TIG,081,"El propósito justo da resiliencia en tiempos de incertidumbre.","Simon Sinek","The Infinite Game"
TIG,082,"Cada líder debe ver el tiempo como aliado, no como amenaza.","Simon Sinek","The Infinite Game"
TIG,083,"El liderazgo infinito transforma escasez en posibilidad.","Simon Sinek","The Infinite Game"
TIG,084,"Cada rival digno redefine nuestros límites, no nuestra identidad.","Simon Sinek","The Infinite Game"
TIG,085,"El propósito justo impulsa decisiones éticas bajo presión.","Simon Sinek","The Infinite Game"
TIG,086,"Cada organización infinita construye confianza antes que estrategia.","Simon Sinek","The Infinite Game"
TIG,087,"El liderazgo infinito entiende que el juego nunca termina.","Simon Sinek","The Infinite Game"
TIG,088,"Cada líder que piensa infinito diseña sistemas para durar más que su mandato.","Simon Sinek","The Infinite Game"
TIG,089,"El propósito justo inspira, el miedo solo obedece.","Simon Sinek","The Infinite Game"
TIG,090,"Cada cultura infinita enseña que la única competencia real es con uno mismo.","Simon Sinek","The Infinite Game"
TIG,091,"El liderazgo infinito transforma organizaciones en legados vivos.","Simon Sinek","The Infinite Game"
TIG,092,"Cada líder debe elegir jugar infinito aunque otros no lo hagan.","Simon Sinek","The Infinite Game"
TIG,093,"El propósito justo da esperanza tangible en tiempos inciertos.","Simon Sinek","The Infinite Game"
TIG,094,"Cada rival digno nos enseña humildad estratégica.","Simon Sinek","The Infinite Game"
TIG,095,"El liderazgo infinito se mide por la capacidad de inspirar continuidad.","Simon Sinek","The Infinite Game"
TIG,096,"Cada causa justa se convierte en herencia cultural.","Simon Sinek","The Infinite Game"
TIG,097,"El liderazgo infinito prefiere el legado a la fama.","Simon Sinek","The Infinite Game"
TIG,098,"Cada líder que protege la causa justa se convierte en su guardián, no en su dueño.","Simon Sinek","The Infinite Game"
TIG,099,"El juego infinito nunca termina, pero cada decisión cuenta.","Simon Sinek","The Infinite Game"
TIG,100,"Cada líder que piensa infinito deja algo que seguirá mejorando sin él.","Simon Sinek","The Infinite Game"
DTL,001,"La valentía comienza donde termina la comodidad.","Brené Brown","Dare to Lead"
DTL,002,"Cada líder debe tener el valor de ser visto tal como es.","Brené Brown","Dare to Lead"
DTL,003,"La vulnerabilidad no es el enemigo del liderazgo, es su esencia.","Brené Brown","Dare to Lead"
DTL,004,"Cada conversación difícil es una oportunidad de conexión genuina.","Brené Brown","Dare to Lead"
DTL,005,"La confianza se construye en los pequeños actos, no en las grandes promesas.","Brené Brown","Dare to Lead"
DTL,006,"Cada líder valiente se atreve a tener conversaciones incómodas.","Brené Brown","Dare to Lead"
DTL,007,"El coraje no es ausencia de miedo, sino acción con propósito.","Brené Brown","Dare to Lead"
DTL,008,"Cada equipo fuerte practica la empatía como músculo, no como adorno.","Brené Brown","Dare to Lead"
DTL,009,"El liderazgo requiere corazones enteros, no armaduras gruesas.","Brené Brown","Dare to Lead"
DTL,010,"Cada líder debe aprender a sentarse con la incomodidad del crecimiento.","Brené Brown","Dare to Lead"
DTL,011,"La vulnerabilidad es el nacimiento de la creatividad y la innovación.","Brené Brown","Dare to Lead"
DTL,012,"Cada cultura valiente permite fallar sin destruir la confianza.","Brené Brown","Dare to Lead"
DTL,013,"El coraje se contagia más rápido que el miedo.","Brené Brown","Dare to Lead"
DTL,014,"Cada líder debe elegir entre comodidad o valentía, no ambas.","Brené Brown","Dare to Lead"
DTL,015,"La empatía transforma la vergüenza en aprendizaje.","Brené Brown","Dare to Lead"
DTL,016,"Cada conversación honesta fortalece la confianza emocional.","Brené Brown","Dare to Lead"
DTL,017,"La confianza se construye cuando las palabras y los actos se alinean.","Brené Brown","Dare to Lead"
DTL,018,"Cada líder debe mostrar imperfección para inspirar autenticidad.","Brené Brown","Dare to Lead"
DTL,019,"El liderazgo con coraje requiere decir la verdad con amabilidad.","Brené Brown","Dare to Lead"
DTL,020,"Cada cultura sana tiene espacio para el error y la redención.","Brené Brown","Dare to Lead"
DTL,021,"La vulnerabilidad es el puente hacia la innovación colectiva.","Brené Brown","Dare to Lead"
DTL,022,"Cada líder debe practicar la empatía antes de aplicar disciplina.","Brené Brown","Dare to Lead"
DTL,023,"El coraje se demuestra al elegir el diálogo sobre el silencio.","Brené Brown","Dare to Lead"
DTL,024,"Cada equipo necesita líderes que escuchen con el corazón, no con el ego.","Brené Brown","Dare to Lead"
DTL,025,"La confianza es una relación de elección diaria.","Brené Brown","Dare to Lead"
DTL,026,"Cada líder valiente convierte los errores en lecciones, no en juicios.","Brené Brown","Dare to Lead"
DTL,027,"La empatía comienza cuando dejamos de querer tener la razón.","Brené Brown","Dare to Lead"
DTL,028,"Cada cultura que teme al error termina temiendo al aprendizaje.","Brené Brown","Dare to Lead"
DTL,029,"La valentía se demuestra en el silencio incómodo de las verdades difíciles.","Brené Brown","Dare to Lead"
DTL,030,"Cada líder debe atreverse a liderar con humanidad, no con perfección.","Brené Brown","Dare to Lead"
DTL,031,"La vulnerabilidad es la medida más precisa del coraje.","Brené Brown","Dare to Lead"
DTL,032,"Cada líder debe cuidar la confianza como un recurso renovable.","Brené Brown","Dare to Lead"
DTL,033,"El coraje sin empatía es agresión; la empatía sin límites es rendición.","Brené Brown","Dare to Lead"
DTL,034,"Cada conversación auténtica requiere riesgo emocional.","Brené Brown","Dare to Lead"
DTL,035,"La confianza se construye cuando cumplimos las pequeñas promesas.","Brené Brown","Dare to Lead"
DTL,036,"Cada líder debe practicar la transparencia incluso cuando teme el juicio.","Brené Brown","Dare to Lead"
DTL,037,"La vulnerabilidad compartida genera comunidad, no debilidad.","Brené Brown","Dare to Lead"
DTL,038,"Cada cultura fuerte honra la valentía más que la perfección.","Brené Brown","Dare to Lead"
DTL,039,"El liderazgo valiente es incompatible con la indiferencia.","Brené Brown","Dare to Lead"
DTL,040,"Cada líder debe tener el coraje de preguntar antes de suponer.","Brené Brown","Dare to Lead"
DTL,041,"La empatía es la herramienta más poderosa contra la desconexión.","Brené Brown","Dare to Lead"
DTL,042,"Cada equipo valiente convierte la crítica en conversación.","Brené Brown","Dare to Lead"
DTL,043,"La confianza no se exige, se gana mostrando coherencia.","Brené Brown","Dare to Lead"
DTL,044,"Cada líder debe aprender a tener conversaciones difíciles con compasión.","Brené Brown","Dare to Lead"
DTL,045,"La vulnerabilidad abre puertas que la autoridad cierra.","Brené Brown","Dare to Lead"
DTL,046,"Cada cultura con propósito se sostiene con empatía activa.","Brené Brown","Dare to Lead"
DTL,047,"El coraje requiere ser incómodamente honesto.","Brené Brown","Dare to Lead"
DTL,048,"Cada líder debe enseñar que sentir no es fallar.","Brené Brown","Dare to Lead"
DTL,049,"La confianza muere con los secretos y florece con la claridad.","Brené Brown","Dare to Lead"
DTL,050,"Cada organización valiente celebra la transparencia como fortaleza.","Brené Brown","Dare to Lead"
DTL,051,"El liderazgo humano comienza con autoconocimiento emocional.","Brené Brown","Dare to Lead"
DTL,052,"Cada líder debe reconocer sus miedos antes de exigir valentía.","Brené Brown","Dare to Lead"
DTL,053,"La empatía es escuchar sin necesidad de arreglar.","Brené Brown","Dare to Lead"
DTL,054,"Cada cultura sana permite reír en medio de la dificultad.","Brené Brown","Dare to Lead"
DTL,055,"El coraje emocional es más raro que el talento técnico.","Brené Brown","Dare to Lead"
DTL,056,"Cada líder debe construir seguridad para que otros se atrevan a hablar.","Brené Brown","Dare to Lead"
DTL,057,"La vulnerabilidad da paso al aprendizaje profundo.","Brené Brown","Dare to Lead"
DTL,058,"Cada cultura que honra la valentía se vuelve imparable.","Brené Brown","Dare to Lead"
DTL,059,"La confianza se renueva cada día con acciones congruentes.","Brené Brown","Dare to Lead"
DTL,060,"Cada líder debe entender que el coraje y la vergüenza no pueden coexistir.","Brené Brown","Dare to Lead"
DTL,061,"La empatía construye puentes donde el juicio levanta muros.","Brené Brown","Dare to Lead"
DTL,062,"Cada conversación honesta abre espacio para la innovación emocional.","Brené Brown","Dare to Lead"
DTL,063,"La vulnerabilidad bien encauzada transforma el liderazgo en humanidad.","Brené Brown","Dare to Lead"
DTL,064,"Cada líder valiente se atreve a decir: ‘No lo sé, pero lo descubriremos juntos’.","Brené Brown","Dare to Lead"
DTL,065,"La confianza crece en el terreno fértil de la imperfección compartida.","Brené Brown","Dare to Lead"
DTL,066,"Cada cultura sana convierte la empatía en hábito cotidiano.","Brené Brown","Dare to Lead"
DTL,067,"El coraje se practica cada vez que elegimos la verdad sobre la comodidad.","Brené Brown","Dare to Lead"
DTL,068,"Cada líder debe aprender a escuchar sin defensas y hablar sin máscaras.","Brené Brown","Dare to Lead"
DTL,069,"La vulnerabilidad inspira porque nos recuerda que todos somos humanos.","Brené Brown","Dare to Lead"
DTL,070,"Cada cultura valiente celebra el error como parte del proceso de aprendizaje.","Brené Brown","Dare to Lead"
DTL,071,"La empatía requiere presencia, no soluciones rápidas.","Brené Brown","Dare to Lead"
DTL,072,"Cada líder que muestra compasión fortalece la cultura del coraje.","Brené Brown","Dare to Lead"
DTL,073,"La confianza se fortalece cuando reconocemos nuestras caídas con dignidad.","Brené Brown","Dare to Lead"
DTL,074,"Cada cultura viva convierte la vulnerabilidad en inspiración colectiva.","Brené Brown","Dare to Lead"
DTL,075,"El coraje se aprende practicando la verdad con respeto.","Brené Brown","Dare to Lead"
DTL,076,"Cada líder debe recordar que el miedo nunca es una buena estrategia.","Brené Brown","Dare to Lead"
DTL,077,"La empatía y la responsabilidad son hermanas inseparables.","Brené Brown","Dare to Lead"
DTL,078,"Cada conversación honesta acerca a las personas, incluso si duele.","Brené Brown","Dare to Lead"
DTL,079,"La vulnerabilidad es la base de toda confianza duradera.","Brené Brown","Dare to Lead"
DTL,080,"Cada líder debe tener el valor de pedir perdón cuando se equivoca.","Brené Brown","Dare to Lead"
DTL,081,"El coraje no se hereda, se practica.","Brené Brown","Dare to Lead"
DTL,082,"Cada equipo fuerte se atreve a decir lo que otros solo piensan.","Brené Brown","Dare to Lead"
DTL,083,"La empatía sana culturas heridas.","Brené Brown","Dare to Lead"
DTL,084,"Cada líder valiente acepta que el crecimiento duele antes de liberar.","Brené Brown","Dare to Lead"
DTL,085,"La confianza se construye mejor con actos pequeños y constantes.","Brené Brown","Dare to Lead"
DTL,086,"Cada cultura de coraje celebra la humanidad, no la perfección.","Brené Brown","Dare to Lead"
DTL,087,"El liderazgo auténtico requiere vulnerabilidad radical.","Brené Brown","Dare to Lead"
DTL,088,"Cada líder debe ver la empatía como estrategia, no como adorno.","Brené Brown","Dare to Lead"
DTL,089,"La valentía colectiva transforma organizaciones enteras.","Brené Brown","Dare to Lead"
DTL,090,"Cada conversación valiente siembra una cultura de confianza.","Brené Brown","Dare to Lead"
DTL,091,"La vulnerabilidad compartida es el lenguaje de los equipos valientes.","Brené Brown","Dare to Lead"
DTL,092,"Cada líder debe recordar que la empatía comienza con curiosidad.","Brené Brown","Dare to Lead"
DTL,093,"El coraje y la compasión no se oponen, se complementan.","Brené Brown","Dare to Lead"
DTL,094,"Cada cultura fuerte tiene espacio para la emoción y la razón.","Brené Brown","Dare to Lead"
DTL,095,"La confianza crece cuando elegimos la transparencia sobre la protección.","Brené Brown","Dare to Lead"
DTL,096,"Cada líder que se atreve a sentir se atreve también a transformar.","Brené Brown","Dare to Lead"
DTL,097,"La empatía es el acto más valiente de liderazgo.","Brené Brown","Dare to Lead"
DTL,098,"Cada conversación auténtica deja una huella emocional duradera.","Brené Brown","Dare to Lead"
DTL,099,"La vulnerabilidad es la puerta a la conexión, no al juicio.","Brené Brown","Dare to Lead"
DTL,100,"Cada líder valiente inspira porque se atreve a ser humano.","Brené Brown","Dare to Lead"
DRI,001,"La motivación duradera nace de la autonomía, la maestría y el propósito.","Daniel H. Pink","Drive"
DRI,002,"Cada persona rinde mejor cuando siente control sobre su trabajo.","Daniel H. Pink","Drive"
DRI,003,"Las recompensas externas impulsan el cumplimiento, no la creatividad.","Daniel H. Pink","Drive"
DRI,004,"Cada líder debe fomentar la autonomía, no solo la obediencia.","Daniel H. Pink","Drive"
DRI,005,"La motivación extrínseca compra el tiempo, la intrínseca gana el corazón.","Daniel H. Pink","Drive"
DRI,006,"Cada cultura innovadora confía más en la curiosidad que en la supervisión.","Daniel H. Pink","Drive"
DRI,007,"El propósito convierte el trabajo en vocación.","Daniel H. Pink","Drive"
DRI,008,"Cada persona busca sentido antes que salario.","Daniel H. Pink","Drive"
DRI,009,"La autonomía genera responsabilidad real, no resistencia silenciosa.","Daniel H. Pink","Drive"
DRI,010,"Cada líder debe permitir que su gente elija cómo alcanzar los objetivos.","Daniel H. Pink","Drive"
DRI,011,"La motivación humana no se programa, se inspira.","Daniel H. Pink","Drive"
DRI,012,"Cada organización debe medir su éxito en compromiso, no solo en cumplimiento.","Daniel H. Pink","Drive"
DRI,013,"El deseo de mejorar es más poderoso que el de complacer.","Daniel H. Pink","Drive"
DRI,014,"Cada líder que confía libera el potencial de su equipo.","Daniel H. Pink","Drive"
DRI,015,"La maestría no se impone, se persigue por elección.","Daniel H. Pink","Drive"
DRI,016,"Cada persona quiere progresar, no solo ganar.","Daniel H. Pink","Drive"
DRI,017,"El propósito crea motivación sostenida incluso sin incentivos.","Daniel H. Pink","Drive"
DRI,018,"Cada cultura sana fomenta la curiosidad como motor interno.","Daniel H. Pink","Drive"
DRI,019,"La motivación intrínseca prospera donde hay libertad para experimentar.","Daniel H. Pink","Drive"
DRI,020,"Cada líder debe pasar de controlar a habilitar.","Daniel H. Pink","Drive"
DRI,021,"El dinero motiva solo hasta que deja de ser preocupación.","Daniel H. Pink","Drive"
DRI,022,"Cada persona motivada por propósito trasciende el miedo al error.","Daniel H. Pink","Drive"
DRI,023,"La autonomía es el mejor incentivo a largo plazo.","Daniel H. Pink","Drive"
DRI,024,"Cada líder debe crear entornos donde la gente elija contribuir.","Daniel H. Pink","Drive"
DRI,025,"La motivación sostenible surge de sentir progreso, no presión.","Daniel H. Pink","Drive"
DRI,026,"Cada organización debe confiar más en la iniciativa que en la instrucción.","Daniel H. Pink","Drive"
DRI,027,"La maestría se construye con práctica deliberada, no con imposición.","Daniel H. Pink","Drive"
DRI,028,"Cada líder que valora el aprendizaje sobre el resultado, cultiva maestría.","Daniel H. Pink","Drive"
DRI,029,"El propósito impulsa más que cualquier plan de incentivos.","Daniel H. Pink","Drive"
DRI,030,"Cada persona comprometida busca mejorar su impacto, no solo su posición.","Daniel H. Pink","Drive"
DRI,031,"La autonomía alimenta la innovación más que las recompensas.","Daniel H. Pink","Drive"
DRI,032,"Cada líder que delega con confianza enseña a liderar.","Daniel H. Pink","Drive"
DRI,033,"La maestría requiere desafío justo y retroalimentación honesta.","Daniel H. Pink","Drive"
DRI,034,"Cada cultura que valora el crecimiento sobre la perfección genera motivación.","Daniel H. Pink","Drive"
DRI,035,"El propósito conecta la acción con el significado.","Daniel H. Pink","Drive"
DRI,036,"Cada persona necesita saber que su trabajo importa para alguien más.","Daniel H. Pink","Drive"
DRI,037,"La autonomía da energía, la imposición la drena.","Daniel H. Pink","Drive"
DRI,038,"Cada líder debe confiar en la autorregulación de su gente.","Daniel H. Pink","Drive"
DRI,039,"La maestría no tiene fin, es una búsqueda infinita.","Daniel H. Pink","Drive"
DRI,040,"Cada organización con propósito atrae compromiso, no solo talento.","Daniel H. Pink","Drive"
DRI,041,"La motivación real nace del sentido, no del control.","Daniel H. Pink","Drive"
DRI,042,"Cada líder debe inspirar, no manipular.","Daniel H. Pink","Drive"
DRI,043,"La autonomía requiere claridad, no abandono.","Daniel H. Pink","Drive"
DRI,044,"Cada persona rinde mejor cuando confía en su criterio.","Daniel H. Pink","Drive"
DRI,045,"La maestría motiva porque nunca se alcanza del todo.","Daniel H. Pink","Drive"
DRI,046,"Cada cultura que permite explorar mantiene viva la pasión.","Daniel H. Pink","Drive"
DRI,047,"El propósito une generaciones; la recompensa solo divide turnos.","Daniel H. Pink","Drive"
DRI,048,"Cada líder que fomenta la curiosidad siembra innovación.","Daniel H. Pink","Drive"
DRI,049,"La autonomía crea líderes, no seguidores.","Daniel H. Pink","Drive"
DRI,050,"Cada persona motivada internamente necesita dirección, no órdenes.","Daniel H. Pink","Drive"
DRI,051,"La maestría se cultiva en ambientes que celebran el esfuerzo.","Daniel H. Pink","Drive"
DRI,052,"Cada líder debe reconocer el progreso, no solo los logros.","Daniel H. Pink","Drive"
DRI,053,"El propósito compartido convierte el trabajo en contribución.","Daniel H. Pink","Drive"
DRI,054,"Cada cultura que honra la libertad genera sentido de pertenencia.","Daniel H. Pink","Drive"
DRI,055,"La autonomía florece en culturas que confían en las personas.","Daniel H. Pink","Drive"
DRI,056,"Cada líder debe reducir reglas y aumentar propósito.","Daniel H. Pink","Drive"
DRI,057,"La motivación extrínseca empuja; la intrínseca atrae.","Daniel H. Pink","Drive"
DRI,058,"Cada persona necesita autonomía sobre su tiempo, su tarea y su técnica.","Daniel H. Pink","Drive"
DRI,059,"La maestría comienza donde termina el miedo al error.","Daniel H. Pink","Drive"
DRI,060,"Cada líder que permite experimentar enseña confianza.","Daniel H. Pink","Drive"
DRI,061,"El propósito da energía incluso cuando no hay reconocimiento.","Daniel H. Pink","Drive"
DRI,062,"Cada cultura sana convierte la mejora en ritual diario.","Daniel H. Pink","Drive"
DRI,063,"La autonomía sin propósito es caos; el propósito sin autonomía es esclavitud.","Daniel H. Pink","Drive"
DRI,064,"Cada líder debe equilibrar dirección y libertad.","Daniel H. Pink","Drive"
DRI,065,"La maestría no se alcanza, se persigue eternamente.","Daniel H. Pink","Drive"
DRI,066,"Cada organización con propósito produce motivación natural.","Daniel H. Pink","Drive"
DRI,067,"La motivación intrínseca es el software base del ser humano.","Daniel H. Pink","Drive"
DRI,068,"Cada líder que confía crea energía invisible en su equipo.","Daniel H. Pink","Drive"
DRI,069,"La autonomía fortalece la autoestima profesional.","Daniel H. Pink","Drive"
DRI,070,"Cada persona necesita una causa que trascienda su cargo.","Daniel H. Pink","Drive"
DRI,071,"El propósito es el antídoto del agotamiento.","Daniel H. Pink","Drive"
DRI,072,"Cada líder debe hacer preguntas que despierten significado.","Daniel H. Pink","Drive"
DRI,073,"La maestría motiva porque recompensa el proceso, no el resultado.","Daniel H. Pink","Drive"
DRI,074,"Cada cultura orientada al aprendizaje genera innovación continua.","Daniel H. Pink","Drive"
DRI,075,"La autonomía no elimina la dirección; redefine el compromiso.","Daniel H. Pink","Drive"
DRI,076,"Cada líder debe aprender a soltar el control para ganar compromiso.","Daniel H. Pink","Drive"
DRI,077,"El propósito convierte el esfuerzo en contribución.","Daniel H. Pink","Drive"
DRI,078,"Cada organización con propósito atrae pasión, no solo cumplimiento.","Daniel H. Pink","Drive"
DRI,079,"La motivación intrínseca sobrevive donde hay confianza y reto.","Daniel H. Pink","Drive"
DRI,080,"Cada líder debe diseñar entornos que alimenten la curiosidad.","Daniel H. Pink","Drive"
DRI,081,"La maestría florece donde se celebran los avances pequeños.","Daniel H. Pink","Drive"
DRI,082,"Cada persona comprometida aprende porque quiere, no porque debe.","Daniel H. Pink","Drive"
DRI,083,"La autonomía inspira responsabilidad más que cualquier regla.","Daniel H. Pink","Drive"
DRI,084,"Cada líder que inspira propósito cultiva compromiso duradero.","Daniel H. Pink","Drive"
DRI,085,"La motivación real no se impone, se despierta.","Daniel H. Pink","Drive"
DRI,086,"Cada cultura sana mide el progreso, no el control.","Daniel H. Pink","Drive"
DRI,087,"La maestría es el placer de mejorar en algo que importa.","Daniel H. Pink","Drive"
DRI,088,"Cada líder debe conectar las metas con un porqué claro.","Daniel H. Pink","Drive"
DRI,089,"El propósito alinea talento y energía.","Daniel H. Pink","Drive"
DRI,090,"Cada organización debe cultivar motivación, no imponer disciplina.","Daniel H. Pink","Drive"
DRI,091,"La autonomía invita al compromiso, la presión lo destruye.","Daniel H. Pink","Drive"
DRI,092,"Cada líder debe preguntar menos ‘qué haces’ y más ‘por qué lo haces’.","Daniel H. Pink","Drive"
DRI,093,"La maestría sin propósito se agota; el propósito sin maestría se diluye.","Daniel H. Pink","Drive"
DRI,094,"Cada cultura motivada intrínsecamente evoluciona sin coerción.","Daniel H. Pink","Drive"
DRI,095,"La motivación humana florece donde hay libertad y reto.","Daniel H. Pink","Drive"
DRI,096,"Cada líder debe reemplazar el control con confianza.","Daniel H. Pink","Drive"
DRI,097,"La autonomía, la maestría y el propósito son el nuevo contrato psicológico.","Daniel H. Pink","Drive"
DRI,098,"Cada persona inspirada siente que su trabajo tiene impacto.","Daniel H. Pink","Drive"
DRI,099,"La motivación intrínseca transforma el deber en deseo.","Daniel H. Pink","Drive"
DRI,100,"Cada líder que entiende la motivación humana crea culturas que perduran.","Daniel H. Pink","Drive"
TSS,001,"El liderazgo no es dar órdenes, es crear líderes.","L. David Marquet","Turn the Ship Around!"
TSS,002,"Cada persona debe pensar como líder, no esperar como seguidor.","L. David Marquet","Turn the Ship Around!"
TSS,003,"El control pertenece a quienes tienen la información, no solo a quienes tienen el rango.","L. David Marquet","Turn the Ship Around!"
TSS,004,"Cada líder debe cambiar el ‘ordeno’ por ‘intento hacer’.","L. David Marquet","Turn the Ship Around!"
TSS,005,"El poder se multiplica cuando se comparte.","L. David Marquet","Turn the Ship Around!"
TSS,006,"Cada decisión tomada por quien está más cerca del problema aumenta la eficacia.","L. David Marquet","Turn the Ship Around!"
TSS,007,"El control sin competencia es peligroso; la competencia sin control es desperdiciada.","L. David Marquet","Turn the Ship Around!"
TSS,008,"Cada líder debe construir confianza antes de delegar autoridad.","L. David Marquet","Turn the Ship Around!"
TSS,009,"El liderazgo descentralizado convierte obediencia en compromiso.","L. David Marquet","Turn the Ship Around!"
TSS,010,"Cada persona debe tener claridad para actuar sin esperar permiso.","L. David Marquet","Turn the Ship Around!"
TSS,011,"El lenguaje transforma culturas: ‘ellos’ se convierte en ‘nosotros’.","L. David Marquet","Turn the Ship Around!"
TSS,012,"Cada organización sana distribuye el pensamiento, no solo las tareas.","L. David Marquet","Turn the Ship Around!"
TSS,013,"El líder ya no da órdenes, diseña entornos donde las órdenes sobran.","L. David Marquet","Turn the Ship Around!"
TSS,014,"Cada equipo autónomo necesita dirección clara y confianza mutua.","L. David Marquet","Turn the Ship Around!"
TSS,015,"El liderazgo de intención reemplaza el control por la claridad.","L. David Marquet","Turn the Ship Around!"
TSS,016,"Cada líder debe enseñar a pensar, no solo a ejecutar.","L. David Marquet","Turn the Ship Around!"
TSS,017,"El control centralizado genera silencio; el distribuido, ideas.","L. David Marquet","Turn the Ship Around!"
TSS,018,"Cada persona empoderada se convierte en sensor y motor del sistema.","L. David Marquet","Turn the Ship Around!"
TSS,019,"El liderazgo compartido multiplica inteligencia colectiva.","L. David Marquet","Turn the Ship Around!"
TSS,020,"Cada líder debe inspirar iniciativa, no dependencia.","L. David Marquet","Turn the Ship Around!"
TSS,021,"El verdadero liderazgo crea más líderes, no más seguidores.","L. David Marquet","Turn the Ship Around!"
TSS,022,"Cada cultura de confianza requiere transparencia radical.","L. David Marquet","Turn the Ship Around!"
TSS,023,"El error se convierte en lección cuando hay autonomía responsable.","L. David Marquet","Turn the Ship Around!"
TSS,024,"Cada líder debe soltar el control para ganar agilidad.","L. David Marquet","Turn the Ship Around!"
TSS,025,"La claridad de propósito guía mejor que la cadena de mando.","L. David Marquet","Turn the Ship Around!"
TSS,026,"Cada persona necesita saber el ‘por qué’ antes del ‘qué’.","L. David Marquet","Turn the Ship Around!"
TSS,027,"El liderazgo distribuido libera el talento dormido.","L. David Marquet","Turn the Ship Around!"
TSS,028,"Cada líder debe diseñar sistemas donde el pensamiento ocurra en todos los niveles.","L. David Marquet","Turn the Ship Around!"
TSS,029,"La confianza no se ordena, se demuestra.","L. David Marquet","Turn the Ship Around!"
TSS,030,"Cada cultura con liderazgo compartido responde más rápido al cambio.","L. David Marquet","Turn the Ship Around!"
TSS,031,"El empoderamiento real requiere información abierta.","L. David Marquet","Turn the Ship Around!"
TSS,032,"Cada líder debe transformar órdenes en conversaciones.","L. David Marquet","Turn the Ship Around!"
TSS,033,"La descentralización sin propósito es caos; con propósito, es autonomía.","L. David Marquet","Turn the Ship Around!"
TSS,034,"Cada persona empoderada siente orgullo, no presión.","L. David Marquet","Turn the Ship Around!"
TSS,035,"El liderazgo basado en intención sustituye el miedo por confianza.","L. David Marquet","Turn the Ship Around!"
TSS,036,"Cada líder debe preguntar: ‘¿qué piensas hacer?’, no ‘¿qué harás?’","L. David Marquet","Turn the Ship Around!"
TSS,037,"El control debe seguir a la competencia, no al cargo.","L. David Marquet","Turn the Ship Around!"
TSS,038,"Cada organización ágil distribuye la autoridad, no la elimina.","L. David Marquet","Turn the Ship Around!"
TSS,039,"La claridad estratégica permite libertad táctica.","L. David Marquet","Turn the Ship Around!"
TSS,040,"Cada líder debe escuchar más para dirigir mejor.","L. David Marquet","Turn the Ship Around!"
TSS,041,"El liderazgo descentralizado convierte jerarquías en redes de confianza.","L. David Marquet","Turn the Ship Around!"
TSS,042,"Cada persona debe pensar por sí misma para que el equipo piense junto.","L. David Marquet","Turn the Ship Around!"
TSS,043,"El líder que confía multiplica la responsabilidad.","L. David Marquet","Turn the Ship Around!"
TSS,044,"Cada cultura fuerte sustituye la obediencia por la intención.","L. David Marquet","Turn the Ship Around!"
TSS,045,"El control compartido requiere claridad absoluta en el propósito.","L. David Marquet","Turn the Ship Around!"
TSS,046,"Cada líder debe crear condiciones donde la gente pueda decir: ‘yo decido’.","L. David Marquet","Turn the Ship Around!"
TSS,047,"La descentralización sin entrenamiento genera caos, con él genera excelencia.","L. David Marquet","Turn the Ship Around!"
TSS,048,"Cada organización con confianza reduce el costo del control.","L. David Marquet","Turn the Ship Around!"
TSS,049,"El liderazgo basado en intención transforma estructuras rígidas en sistemas vivos.","L. David Marquet","Turn the Ship Around!"
TSS,050,"Cada líder debe valorar más el pensamiento que la obediencia.","L. David Marquet","Turn the Ship Around!"
TSS,051,"La confianza se alimenta con información compartida.","L. David Marquet","Turn the Ship Around!"
TSS,052,"Cada persona necesita permiso para actuar, no para pensar.","L. David Marquet","Turn the Ship Around!"
TSS,053,"El control central crea lentitud; la autonomía, velocidad.","L. David Marquet","Turn the Ship Around!"
TSS,054,"Cada líder debe enseñar a decidir con propósito, no con miedo.","L. David Marquet","Turn the Ship Around!"
